idx,labels
2997,5
2998,6
2999,2
3000,1
3001,14
3002,5
3003,7
3004,8
3005,1
3006,10
3007,3
3008,20
3009,8
3010,17
3011,5
3012,5
3013,1
3014,5
3015,9
3016,13
3017,1
3018,20
3019,6
3020,20
3021,20
3022,18
3023,1
3024,8
3025,19
3026,12
3027,3
3028,3
3029,19
3030,12
3031,17
3032,5
3033,8
3034,8
3035,5
3036,8
3037,7
3038,8
3039,17
3040,3
3041,16
3042,1
3043,1
3044,19
3045,6
3046,13
3047,9
3048,19
3049,8
3050,3
3051,5
3052,13
3053,10
3054,13
3055,13
3056,6
3057,14
3058,15
3059,13
3060,18
3061,6
3062,10
3063,9
3064,3
3065,10
3066,15
3067,13
3068,11
3069,20
3070,2
3071,5
3072,20
3073,5
3074,3
3075,20
3076,17
3077,17
3078,5
3079,11
3080,16
3081,20
3082,3
3083,8
3084,5
3085,9
3086,5
3087,4
3088,8
3089,13
3090,14
3091,4
3092,13
3093,1
3094,19
3095,6
3096,9
3097,20
3098,5
3099,16
3100,20
3101,11
3102,3
3103,5
3104,11
3105,6
3106,18
3107,20
3108,20
3109,13
3110,14
3111,17
3112,8
3113,17
3114,17
3115,8
3116,8
3117,19
3118,13
3119,14
3120,5
3121,8
3122,4
3123,1
3124,13
3125,20
3126,8
3127,3
3128,1
3129,8
3130,10
3131,9
3132,1
3133,15
3134,2
3135,20
3136,1
3137,15
3138,3
3139,18
3140,4
3141,5
3142,6
3143,16
3144,8
3145,14
3146,11
3147,7
3148,9
3149,2
3150,18
3151,13
3152,9
3153,5
3154,5
3155,13
3156,9
3157,10
3158,6
3159,20
3160,4
3161,13
3162,17
3163,15
3164,11
3165,8
3166,3
3167,5
3168,7
3169,1
3170,9
3171,13
3172,13
3173,13
3174,20
3175,13
3176,10
3177,1
3178,13
3179,18
3180,13
3181,18
3182,5
3183,1
3184,2
3185,9
3186,4
3187,9
3188,11
3189,18
3190,5
3191,11
3192,3
3193,13
3194,20
3195,8
3196,11
3197,20
3198,20
3199,6
3200,2
3201,18
3202,13
3203,20
3204,6
3205,10
3206,11
3207,8
3208,13
3209,5
3210,8
3211,6
3212,13
3213,1
3214,17
3215,8
3216,9
3217,5
3218,1
3219,13
3220,3
3221,1
3222,18
3223,13
3224,8
3225,19
3226,5
3227,4
3228,15
3229,18
3230,3
3231,9
3232,2
3233,16
3234,8
3235,6
3236,20
3237,16
3238,8
3239,7
3240,16
3241,3
3242,8
3243,20
3244,15
3245,13
3246,11
3247,9
3248,8
3249,6
3250,8
3251,4
3252,3
3253,5
3254,17
3255,12
3256,13
3257,13
3258,8
3259,9
3260,3
3261,11
3262,17
3263,6
3264,3
3265,18
3266,3
3267,12
3268,20
3269,8
3270,13
3271,20
3272,6
3273,16
3274,1
3275,13
3276,13
3277,8
3278,5
3279,13
3280,19
3281,2
3282,1
3283,6
3284,6
3285,20
3286,9
3287,10
3288,13
3289,13
3290,19
3291,3
3292,5
3293,1
3294,5
3295,9
3296,12
3297,3
3298,5
3299,4
3300,18
3301,8
3302,10
3303,3
3304,18
3305,8
3306,4
3307,6
3308,20
3309,6
3310,2
3311,1
3312,13
3313,14
3314,8
3315,20
3316,9
3317,1
3318,11
3319,20
3320,1
3321,20
3322,1
3323,6
3324,9
3325,20
3326,8
3327,20
3328,2
3329,15
3330,1
3331,8
3332,18
3333,19
3334,8
3335,11
3336,1
3337,5
3338,16
3339,13
3340,20
3341,10
3342,13
3343,3
3344,1
3345,13
3346,9
3347,6
3348,14
3349,18
3350,9
3351,8
3352,1
3353,9
3354,10
3355,6
3356,3
3357,13
3358,6
3359,12
3360,13
3361,5
3362,13
3363,20
3364,13
3365,9
3366,19
3367,15
3368,1
3369,5
3370,15
3371,20
3372,20
3373,18
3374,1
3375,3
3376,3
3377,5
3378,10
3379,4
3380,13
3381,1
3382,9
3383,2
3384,4
3385,16
3386,17
3387,2
3388,8
3389,13
3390,20
3391,9
3392,1
3393,14
3394,13
3395,1
3396,13
3397,13
3398,20
3399,16
3400,9
3401,8
3402,5
3403,16
3404,11
3405,2
3406,5
3407,8
3408,8
3409,20
3410,8
3411,13
3412,14
3413,17
3414,13
3415,8
3416,1
3417,16
3418,5
3419,8
3420,9
3421,9
3422,13
3423,5
3424,14
3425,8
3426,1
3427,14
3428,5
3429,20
3430,8
3431,13
3432,7
3433,8
3434,2
3435,13
3436,5
3437,4
3438,8
3439,18
3440,3
3441,5
3442,3
3443,2
3444,3
3445,18
3446,19
3447,6
3448,3
3449,2
3450,9
3451,20
3452,5
3453,13
3454,15
3455,3
3456,15
3457,13
3458,20
3459,14
3460,9
3461,6
3462,1
3463,13
3464,4
3465,5
3466,2
3467,14
3468,9
3469,5
3470,19
3471,20
3472,20
3473,6
3474,4
3475,11
3476,1
3477,10
3478,1
3479,1
3480,13
3481,5
3482,5
3483,8
3484,5
3485,19
3486,11
3487,16
3488,1
3489,5
3490,8
3491,8
3492,13
3493,15
3494,16
3495,13
3496,6
3497,13
3498,19
3499,9
3500,20
3501,11
3502,20
3503,1
3504,4
3505,8
3506,15
3507,3
3508,17
3509,6
3510,2
3511,13
3512,9
3513,5
3514,9
3515,11
3516,3
3517,13
3518,18
3519,2
3520,8
3521,19
3522,8
3523,20
3524,8
3525,13
3526,11
3527,2
3528,13
3529,9
3530,10
3531,13
3532,7
3533,1
3534,2
3535,15
3536,20
3537,12
3538,3
3539,13
3540,5
3541,17
3542,6
3543,13
3544,8
3545,19
3546,19
3547,13
3548,6
3549,20
3550,20
3551,13
3552,19
3553,2
3554,8
3555,1
3556,8
3557,14
3558,9
3559,13
3560,2
3561,8
3562,6
3563,8
3564,5
3565,13
3566,12
3567,15
3568,18
3569,15
3570,13
3571,9
3572,1
3573,15
3574,1
3575,17
3576,5
3577,10
3578,7
3579,5
3580,13
3581,1
3582,5
3583,13
3584,9
3585,3
3586,6
3587,13
3588,18
3589,8
3590,13
3591,5
3592,6
3593,4
3594,7
3595,13
3596,12
3597,2
3598,6
3599,11
3600,18
3601,1
3602,5
3603,3
3604,8
3605,10
3606,9
3607,8
3608,4
3609,8
3610,13
3611,13
3612,1
3613,6
3614,18
3615,3
3616,1
3617,16
3618,10
3619,1
3620,8
3621,17
3622,9
3623,9
3624,10
3625,3
3626,3
3627,13
3628,10
3629,1
3630,5
3631,6
3632,21
3633,20
3634,19
3635,13
3636,12
3637,12
3638,8
3639,13
3640,9
3641,6
3642,9
3643,8
3644,8
3645,11
3646,1
3647,8
3648,5
3649,13
3650,9
3651,13
3652,6
3653,8
3654,1
3655,8
3656,10
3657,13
3658,17
3659,9
3660,9
3661,13
3662,1
3663,9
3664,2
3665,1
3666,3
3667,11
3668,18
3669,3
3670,13
3671,3
3672,11
3673,9
3674,6
3675,6
3676,8
3677,8
3678,10
3679,20
3680,13
3681,2
3682,3
3683,10
3684,14
3685,8
3686,14
3687,3
3688,6
3689,5
3690,13
3691,17
3692,13
3693,20
3694,8
3695,8
3696,4
3697,8
3698,6
3699,1
3700,2
3701,7
3702,15
3703,19
3704,8
3705,12
3706,1
3707,16
3708,13
3709,14
3710,8
3711,8
3712,18
3713,12
3714,3
3715,12
3716,19
3717,2
3718,13
3719,8
3720,2
3721,2
3722,13
3723,13
3724,10
3725,14
3726,13
3727,14
3728,20
3729,8
3730,18
3731,6
3732,8
3733,12
3734,1
3735,14
3736,6
3737,5
3738,16
3739,4
3740,5
3741,20
3742,19
3743,8
3744,8
3745,10
3746,3
3747,13
3748,8
3749,8
3750,20
3751,8
3752,10
3753,3
3754,8
3755,18
3756,6
3757,6
3758,2
3759,13
3760,3
3761,10
3762,1
3763,3
3764,11
3765,6
3766,1
3767,9
3768,8
3769,5
3770,3
3771,6
3772,11
3773,13
3774,6
3775,8
3776,2
3777,9
3778,7
3779,3
3780,9
3781,1
3782,13
3783,5
3784,6
3785,9
3786,16
3787,19
3788,11
3789,2
3790,18
3791,20
3792,10
3793,8
3794,13
3795,18
3796,13
3797,3
3798,13
3799,17
3800,1
3801,15
3802,13
3803,5
3804,3
3805,4
3806,13
3807,1
3808,1
3809,14
3810,5
3811,18
3812,2
3813,15
3814,5
3815,15
3816,6
3817,13
3818,6
3819,9
3820,8
3821,13
3822,6
3823,14
3824,1
3825,20
3826,9
3827,13
3828,13
3829,17
3830,9
3831,20
3832,8
3833,10
3834,9
3835,1
3836,8
3837,13
3838,5
3839,8
3840,14
3841,2
3842,20
3843,8
3844,3
3845,9
3846,13
3847,10
3848,16
3849,11
3850,5
3851,19
3852,3
3853,13
3854,5
3855,8
3856,5
3857,3
3858,13
3859,9
3860,9
3861,17
3862,1
3863,17
3864,9
3865,3
3866,9
3867,6
3868,2
3869,8
3870,1
3871,13
3872,18
3873,13
3874,13
3875,3
3876,13
3877,20
3878,6
3879,13
3880,1
3881,13
3882,17
3883,8
3884,2
3885,13
3886,13
3887,6
3888,8
3889,1
3890,4
3891,8
3892,17
3893,10
3894,13
3895,14
3896,1
3897,16
3898,1
3899,16
3900,1
3901,14
3902,8
3903,3
3904,6
3905,8
3906,20
3907,8
3908,18
3909,8
3910,6
3911,9
3912,11
3913,13
3914,8
3915,8
3916,3
3917,13
3918,1
3919,6
3920,13
3921,17
3922,17
3923,10
3924,10
3925,19
3926,5
3927,8
3928,2
3929,14
3930,3
3931,8
3932,13
3933,10
3934,9
3935,3
3936,12
3937,18
3938,10
3939,5
3940,9
3941,8
3942,3
3943,18
3944,8
3945,6
3946,5
3947,8
3948,6
3949,17
3950,7
3951,13
3952,13
3953,6
3954,6
3955,3
3956,20
3957,18
3958,12
3959,7
3960,13
3961,20
3962,2
3963,12
3964,12
3965,1
3966,9
3967,8
3968,13
3969,17
3970,1
3971,7
3972,8
3973,18
3974,8
3975,5
3976,12
3977,1
3978,19
3979,6
3980,9
3981,8
3982,18
3983,4
3984,13
3985,18
3986,13
3987,8
3988,6
3989,14
3990,1
3991,8
3992,9
3993,1
3994,20
3995,11
3996,5
3997,3
3998,8
3999,6
4000,19
4001,3
4002,3
4003,2
4004,1
4005,1
4006,8
4007,20
4008,9
4009,10
4010,18
4011,8
4012,15
4013,13
4014,13
4015,6
4016,4
4017,19
4018,1
4019,16
4020,13
4021,8
4022,1
4023,13
4024,9
4025,1
4026,12
4027,8
4028,3
4029,20
4030,11
4031,1
4032,13
4033,2
4034,10
4035,20
4036,1
4037,4
4038,7
4039,13
4040,6
4041,6
4042,20
4043,13
4044,5
4045,14
4046,18
4047,13
4048,10
4049,5
4050,9
4051,18
4052,10
4053,13
4054,1
4055,5
4056,13
4057,4
4058,2
4059,19
4060,2
4061,20
4062,13
4063,17
4064,20
4065,4
4066,11
4067,1
4068,13
4069,13
4070,15
4071,16
4072,16
4073,8
4074,13
4075,8
4076,13
4077,1
4078,14
4079,1
4080,9
4081,6
4082,6
4083,1
4084,13
4085,8
4086,3
4087,6
4088,1
4089,20
4090,20
4091,16
4092,1
4093,5
4094,9
4095,6
4096,5
4097,2
4098,15
4099,2
4100,13
4101,20
4102,6
4103,13
4104,19
4105,13
4106,13
4107,14
4108,16
4109,13
4110,14
4111,11
4112,17
4113,14
4114,14
4115,8
4116,5
4117,19
4118,1
4119,8
4120,8
4121,5
4122,8
4123,6
4124,8
4125,9
4126,11
4127,14
4128,8
4129,16
4130,13
4131,1
4132,1
4133,9
4134,17
4135,8
4136,1
4137,1
4138,9
4139,20
4140,13
4141,1
4142,9
4143,8
4144,13
4145,18
4146,10
4147,8
4148,11
4149,9
4150,6
4151,8
4152,20
4153,3
4154,8
4155,13
4156,4
4157,18
4158,4
4159,1
4160,20
4161,20
4162,13
4163,9
4164,14
4165,9
4166,8
4167,3
4168,1
4169,1
4170,1
4171,16
4172,20
4173,1
4174,11
4175,13
4176,8
4177,5
4178,18
4179,17
4180,7
4181,20
4182,6
4183,17
4184,7
4185,19
4186,5
4187,5
4188,3
4189,6
4190,19
4191,15
4192,3
4193,5
4194,20
4195,1
4196,13
4197,17
4198,1
4199,2
4200,6
4201,14
4202,3
4203,7
4204,6
4205,5
4206,19
4207,2
4208,1
4209,1
4210,1
4211,5
4212,1
4213,13
4214,16
4215,15
4216,3
4217,1
4218,1
4219,13
4220,16
4221,7
4222,9
4223,3
4224,9
4225,20
4226,3
4227,6
4228,7
4229,11
4230,20
4231,1
4232,10
4233,13
4234,5
4235,8
4236,1
4237,19
4238,3
4239,1
4240,8
4241,3
4242,16
4243,2
4244,16
4245,5
4246,5
4247,2
4248,9
4249,12
4250,9
4251,12
4252,20
4253,10
4254,13
4255,20
4256,8
4257,8
4258,8
4259,13
4260,6
4261,8
4262,13
4263,19
4264,13
4265,9
4266,13
4267,3
4268,8
4269,1
4270,6
4271,12
4272,1
4273,14
4274,9
4275,2
4276,2
4277,19
4278,6
4279,10
4280,20
4281,12
4282,1
4283,20
4284,20
4285,13
4286,3
4287,7
4288,18
4289,13
4290,11
4291,13
4292,5
4293,13
4294,9
4295,1
4296,8
4297,6
4298,7
4299,13
4300,8
4301,17
4302,3
4303,8
4304,3
4305,13
4306,17
4307,13
4308,6
4309,9
4310,1
4311,8
4312,20
4313,9
4314,7
4315,5
4316,6
4317,20
4318,20
4319,11
4320,15
4321,1
4322,5
4323,16
4324,18
4325,2
4326,6
4327,3
4328,13
4329,1
4330,8
4331,2
4332,18
4333,8
4334,20
4335,5
4336,8
4337,15
4338,18
4339,20
4340,1
4341,9
4342,4
4343,13
4344,2
4345,6
4346,17
4347,9
4348,5
4349,20
4350,2
4351,8
4352,1
4353,3
4354,5
4355,2
4356,8
4357,2
4358,3
4359,8
4360,1
4361,13
4362,2
4363,8
4364,1
4365,13
4366,8
4367,6
4368,10
4369,16
4370,11
4371,3
4372,13
4373,1
4374,1
4375,6
4376,13
4377,7
4378,1
4379,5
4380,10
4381,6
4382,5
4383,6
4384,20
4385,5
4386,16
4387,4
4388,8
4389,18
4390,1
4391,19
4392,8
4393,9
4394,1
4395,1
4396,9
4397,9
4398,6
4399,8
4400,8
4401,12
4402,14
4403,1
4404,16
4405,9
4406,1
4407,8
4408,17
4409,10
4410,5
4411,3
4412,13
4413,5
4414,5
4415,3
4416,13
4417,1
4418,6
4419,20
4420,10
4421,6
4422,2
4423,8
4424,6
4425,8
4426,3
4427,6
4428,1
4429,10
4430,8
4431,1
4432,5
4433,20
4434,13
4435,15
4436,9
4437,10
4438,13
4439,6
4440,16
4441,17
4442,15
4443,13
4444,6
4445,15
4446,10
4447,11
4448,1
4449,5
4450,20
4451,9
4452,19
4453,9
4454,11
4455,5
4456,10
4457,13
4458,9
4459,5
4460,19
4461,1
4462,6
4463,6
4464,6
4465,8
4466,1
4467,1
4468,8
4469,18
4470,5
4471,1
4472,1
4473,1
4474,6
4475,9
4476,20
4477,6
4478,1
4479,6
4480,8
4481,14
4482,8
4483,16
4484,5
4485,13
4486,3
4487,5
4488,6
4489,18
4490,11
4491,10
4492,14
4493,8
4494,5
4495,13
4496,2
4497,3
4498,5
4499,20
4500,8
4501,13
4502,7
4503,15
4504,1
4505,4
4506,3
4507,1
4508,2
4509,3
4510,7
4511,17
4512,4
4513,5
4514,20
4515,17
4516,12
4517,6
4518,20
4519,1
4520,5
4521,3
4522,9
4523,13
4524,13
4525,16
4526,14
4527,2
4528,18
4529,1
4530,13
4531,13
4532,8
4533,20
4534,8
4535,11
4536,20
4537,13
4538,19
4539,20
4540,13
4541,1
4542,13
4543,8
4544,5
4545,1
4546,8
4547,2
4548,8
4549,13
4550,1
4551,20
4552,3
4553,13
4554,1
4555,8
4556,1
4557,8
4558,6
4559,4
4560,21
4561,9
4562,20
4563,3
4564,13
4565,8
4566,9
4567,5
4568,14
4569,14
4570,5
4571,3
4572,3
4573,2
4574,5
4575,9
4576,17
4577,8
4578,20
4579,15
4580,7
4581,1
4582,13
4583,1
4584,6
4585,20
4586,9
4587,8
4588,13
4589,10
4590,2
4591,14
4592,11
4593,17
4594,12
4595,1
4596,8
4597,8
4598,5
4599,3
4600,3
4601,20
4602,16
4603,9
4604,13
4605,13
4606,1
4607,14
4608,1
4609,13
4610,1
4611,8
4612,17
4613,6
4614,17
4615,13
4616,9
4617,1
4618,11
4619,20
4620,18
4621,18
4622,8
4623,15
4624,12
4625,20
4626,2
4627,8
4628,20
4629,20
4630,1
4631,19
4632,7
4633,10
4634,20
4635,12
4636,10
4637,1
4638,20
4639,7
4640,7
4641,8
4642,14
4643,18
4644,9
4645,20
4646,18
4647,1
4648,8
4649,3
4650,7
4651,17
4652,16
4653,9
4654,13
4655,13
4656,16
4657,17
4658,6
4659,8
4660,20
4661,5
4662,1
4663,20
4664,20
4665,6
4666,6
4667,5
4668,2
4669,1
4670,20
4671,7
4672,8
4673,2
4674,11
4675,1
4676,17
4677,13
4678,6
4679,1
4680,6
4681,1
4682,2
4683,14
4684,1
4685,9
4686,8
4687,20
4688,20
4689,20
4690,1
4691,20
4692,13
4693,14
4694,13
4695,20
4696,20
4697,2
4698,1
4699,13
4700,11
4701,8
4702,5
4703,12
4704,8
4705,1
4706,14
4707,18
4708,13
4709,4
4710,18
4711,8
4712,17
4713,12
4714,18
4715,2
4716,8
4717,9
4718,3
4719,8
4720,2
4721,1
4722,6
4723,17
4724,6
4725,3
4726,5
4727,4
4728,13
4729,2
4730,2
4731,6
4732,9
4733,13
4734,15
4735,4
4736,20
4737,1
4738,5
4739,6
4740,6
4741,8
4742,6
4743,19
4744,2
4745,10
4746,16
4747,9
4748,17
4749,20
4750,17
4751,8
4752,2
4753,13
4754,18
4755,16
4756,17
4757,7
4758,10
4759,20
4760,5
4761,12
4762,5
4763,9
4764,9
4765,9
4766,8
4767,20
4768,13
4769,11
4770,8
4771,18
4772,6
4773,18
4774,14
4775,15
4776,1
4777,5
4778,15
4779,10
4780,13
4781,5
4782,3
4783,12
4784,2
4785,20
4786,5
4787,13
4788,11
4789,20
4790,16
4791,8
4792,6
4793,2
4794,20
4795,1
4796,16
4797,1
4798,9
4799,6
4800,4
4801,15
4802,1
4803,1
4804,21
4805,6
4806,12
4807,13
4808,1
4809,12
4810,13
4811,5
4812,2
4813,12
4814,18
4815,8
4816,1
4817,7
4818,3
4819,6
4820,9
4821,20
4822,9
4823,1
4824,11
4825,9
4826,9
4827,2
4828,10
4829,2
4830,6
4831,6
4832,8
4833,17
4834,3
4835,8
4836,8
4837,12
4838,20
4839,8
4840,13
4841,1
4842,11
4843,9
4844,2
4845,13
4846,20
4847,6
4848,20
4849,11
4850,2
4851,12
4852,6
4853,4
4854,9
4855,6
4856,14
4857,9
4858,7
4859,11
4860,11
4861,9
4862,18
4863,13
4864,13
4865,9
4866,18
4867,6
4868,5
4869,15
4870,2
4871,13
4872,19
4873,3
4874,1
4875,11
4876,6
4877,13
4878,17
4879,13
4880,9
4881,1
4882,12
4883,4
4884,8
4885,8
4886,13
4887,5
4888,19
4889,5
4890,20
4891,14
4892,8
4893,8
4894,16
4895,8
4896,2
4897,2
4898,13
4899,20
4900,15
4901,4
4902,17
4903,20
4904,9
4905,3
4906,6
4907,2
4908,2
4909,7
4910,10
4911,11
4912,3
4913,2
4914,13
4915,8
4916,3
4917,1
4918,10
4919,2
4920,20
4921,8
4922,13
4923,5
4924,11
4925,1
4926,8
4927,9
4928,6
4929,8
4930,8
4931,14
4932,20
4933,13
4934,9
4935,6
4936,2
4937,6
4938,3
4939,14
4940,20
4941,1
4942,6
4943,10
4944,19
4945,8
4946,13
4947,6
4948,20
4949,20
4950,16
4951,8
4952,11
4953,6
4954,3
4955,10
4956,5
4957,20
4958,3
4959,13
4960,14
4961,3
4962,1
4963,17
4964,14
4965,1
4966,1
4967,5
4968,13
4969,13
4970,1
4971,6
4972,5
4973,12
4974,2
4975,2
4976,9
4977,11
4978,8
4979,19
4980,13
4981,13
4982,6
4983,13
4984,8
4985,6
4986,11
4987,5
4988,11
4989,2
4990,9
4991,8
4992,15
4993,6
4994,8
4995,15
4996,11
4997,11
4998,8
4999,6
5000,2
5001,8
5002,1
5003,2
5004,6
5005,9
5006,9
5007,5
5008,3
5009,10
5010,5
5011,1
5012,5
5013,8
5014,14
5015,19
5016,13
5017,5
5018,5
5019,5
5020,1
5021,20
5022,1
5023,5
5024,2
5025,9
5026,13
5027,7
5028,10
5029,14
5030,8
5031,8
5032,8
5033,6
5034,1
5035,5
5036,5
5037,6
5038,1
5039,20
5040,19
5041,13
5042,1
5043,5
5044,17
5045,8
5046,2
5047,10
5048,5
5049,20
5050,2
5051,20
5052,13
5053,6
5054,1
5055,17
5056,1
5057,8
5058,1
5059,1
5060,8
5061,13
5062,1
5063,1
5064,8
5065,16
5066,20
5067,14
5068,8
5069,15
5070,8
5071,6
5072,13
5073,13
5074,4
5075,8
5076,13
5077,1
5078,8
5079,17
5080,17
5081,3
5082,3
5083,1
5084,3
5085,8
5086,5
5087,13
5088,16
5089,10
5090,7
5091,8
5092,18
5093,6
5094,13
5095,20
5096,20
5097,1
5098,13
5099,8
5100,16
5101,1
5102,12
5103,6
5104,8
5105,16
5106,15
5107,18
5108,6
5109,6
5110,10
5111,10
5112,6
5113,1
5114,13
5115,20
5116,8
5117,20
5118,10
5119,10
5120,16
5121,6
5122,13
5123,8
5124,12
5125,13
5126,9
5127,16
5128,17
5129,8
5130,1
5131,9
5132,11
5133,12
5134,15
5135,5
5136,14
5137,18
5138,4
5139,1
5140,15
5141,8
5142,4
5143,17
5144,1
5145,7
5146,10
5147,5
5148,13
5149,6
5150,13
5151,5
5152,14
5153,3
5154,10
5155,2
5156,5
5157,7
5158,6
5159,19
5160,1
5161,8
5162,1
5163,13
5164,6
5165,6
5166,3
5167,15
5168,10
5169,1
5170,11
5171,17
5172,6
5173,5
5174,5
5175,11
5176,14
5177,8
5178,1
5179,20
5180,18
5181,11
5182,10
5183,8
5184,13
5185,3
5186,1
5187,3
5188,9
5189,10
5190,1
5191,5
5192,5
5193,13
5194,8
5195,19
5196,19
5197,5
5198,13
5199,1
5200,2
5201,9
5202,1
5203,10
5204,20
5205,7
5206,9
5207,4
5208,4
5209,9
5210,8
5211,19
5212,13
5213,10
5214,13
5215,8
5216,16
5217,20
5218,13
5219,9
5220,1
5221,5
5222,3
5223,20
5224,5
5225,13
5226,8
5227,8
5228,20
5229,9
5230,19
5231,12
5232,8
5233,9
5234,11
5235,10
5236,1
5237,12
5238,3
5239,13
5240,8
5241,20
5242,18
5243,8
5244,3
5245,20
5246,12
5247,3
5248,8
5249,10
5250,1
5251,2
5252,20
5253,4
5254,5
5255,8
5256,20
5257,10
5258,17
5259,14
5260,13
5261,3
5262,5
5263,14
5264,15
5265,9
5266,13
5267,9
5268,9
5269,6
5270,1
5271,11
5272,1
5273,10
5274,15
5275,20
5276,8
5277,1
5278,2
5279,20
5280,10
5281,20
5282,9
5283,8
5284,9
5285,18
5286,14
5287,17
5288,1
5289,13
5290,8
5291,1
5292,8
5293,14
5294,3
5295,14
5296,14
5297,1
5298,18
5299,8
5300,3
5301,4
5302,14
5303,8
5304,20
5305,14
5306,5
5307,6
5308,1
5309,13
5310,4
5311,1
5312,17
5313,14
5314,9
5315,20
5316,3
5317,20
5318,5
5319,13
5320,8
5321,2
5322,20
5323,14
5324,7
5325,2
5326,16
5327,2
5328,7
5329,10
5330,9
5331,9
5332,8
5333,20
5334,1
5335,18
5336,11
5337,5
5338,1
5339,17
5340,20
5341,14
5342,13
5343,8
5344,12
5345,17
5346,1
5347,1
5348,16
5349,5
5350,20
5351,8
5352,6
5353,6
5354,13
5355,1
5356,1
5357,8
5358,13
5359,14
5360,20
5361,20
5362,8
5363,19
5364,5
5365,20
5366,6
5367,14
5368,6
5369,5
5370,17
5371,2
5372,1
5373,20
5374,1
5375,15
5376,2
5377,6
5378,9
5379,1
5380,14
5381,9
5382,2
5383,13
5384,3
5385,4
5386,6
5387,6
5388,13
5389,4
5390,5
5391,8
5392,19
5393,8
5394,13
5395,6
5396,2
5397,13
5398,14
5399,13
5400,13
5401,13
5402,8
5403,1
5404,8
5405,4
5406,13
5407,7
5408,18
5409,9
5410,10
5411,2
5412,10
5413,15
5414,8
5415,6
5416,8
5417,5
5418,6
5419,8
5420,20
5421,8
5422,14
5423,13
5424,1
5425,11
5426,20
5427,1
5428,13
5429,1
5430,8
5431,8
5432,10
5433,6
5434,4
5435,9
5436,8
5437,1
5438,5
5439,8
5440,18
5441,8
5442,5
5443,13
5444,9
5445,8
5446,1
5447,8
5448,11
5449,13
5450,20
5451,16
5452,16
5453,13
5454,13
5455,9
5456,3
5457,11
5458,10
5459,15
5460,13
5461,19
5462,14
5463,1
5464,9
5465,13
5466,13
5467,6
5468,8
5469,8
5470,4
5471,6
5472,2
5473,8
5474,15
5475,13
5476,17
5477,13
5478,6
5479,10
5480,18
5481,20
5482,8
5483,17
5484,9
5485,19
5486,1
5487,9
5488,1
5489,1
5490,18
5491,5
5492,3
5493,8
5494,19
5495,13
5496,10
5497,12
5498,4
5499,9
5500,9
5501,20
5502,18
5503,8
5504,13
5505,13
5506,13
5507,9
5508,12
5509,8
5510,8
5511,8
5512,9
5513,1
5514,4
5515,11
5516,15
5517,5
5518,5
5519,4
5520,13
5521,8
5522,5
5523,1
5524,19
5525,9
5526,7
5527,3
5528,7
5529,17
5530,20
5531,3
5532,9
5533,1
5534,8
5535,8
5536,8
5537,9
5538,12
5539,3
5540,10
5541,13
5542,12
5543,1
5544,20
5545,13
5546,3
5547,13
5548,13
5549,5
5550,8
5551,3
5552,20
5553,16
5554,18
5555,13
5556,20
5557,2
5558,10
5559,1
5560,13
5561,13
5562,5
5563,8
5564,14
5565,16
5566,14
5567,6
5568,8
5569,3
5570,13
5571,13
5572,3
5573,1
5574,13
5575,9
5576,3
5577,4
5578,17
5579,1
5580,12
5581,13
5582,11
5583,8
5584,3
5585,8
5586,15
5587,13
5588,13
5589,1
5590,1
5591,5
5592,10
5593,3
5594,6
5595,11
5596,13
5597,3
5598,18
5599,13
5600,20
5601,8
5602,18
5603,13
5604,11
5605,9
5606,3
5607,5
5608,1
5609,18
5610,9
5611,20
5612,20
5613,20
5614,7
5615,10
5616,16
5617,13
5618,8
5619,20
5620,16
5621,20
5622,8
5623,18
5624,20
5625,20
5626,14
5627,8
5628,13
5629,2
5630,4
5631,2
5632,20
5633,6
5634,18
5635,14
5636,13
5637,1
5638,17
5639,13
5640,6
5641,1
5642,2
5643,1
5644,8
5645,20
5646,3
5647,5
5648,8
5649,5
5650,14
5651,20
5652,12
5653,17
5654,6
5655,13
5656,1
5657,8
5658,2
5659,7
5660,9
5661,7
5662,6
5663,17
5664,8
5665,6
5666,16
5667,14
5668,11
5669,8
5670,2
5671,8
5672,17
5673,6
5674,2
5675,13
5676,11
5677,20
5678,4
5679,13
5680,3
5681,11
5682,12
5683,7
5684,19
5685,13
5686,3
5687,1
5688,8
5689,6
5690,20
5691,3
5692,10
5693,13
5694,2
5695,16
5696,3
5697,8
5698,20
5699,1
5700,6
5701,8
5702,12
5703,18
5704,20
5705,13
5706,14
5707,13
5708,9
5709,9
5710,5
5711,7
5712,8
5713,2
5714,8
5715,13
5716,18
5717,20
5718,12
5719,4
5720,14
5721,10
5722,5
5723,18
5724,15
5725,20
5726,5
5727,1
5728,19
5729,8
5730,13
5731,8
5732,11
5733,1
5734,13
5735,9
5736,3
5737,17
5738,18
5739,8
5740,9
5741,8
5742,9
5743,8
5744,12
5745,17
5746,20
5747,13
5748,13
5749,5
5750,13
5751,13
5752,9
5753,4
5754,3
5755,13
5756,13
5757,8
5758,6
5759,8
5760,13
5761,2
5762,17
5763,13
5764,9
5765,8
5766,8
5767,9
5768,9
5769,8
5770,3
5771,4
5772,5
5773,10
5774,17
5775,8
5776,3
5777,2
5778,5
5779,5
5780,18
5781,20
5782,6
5783,6
5784,13
5785,5
5786,9
5787,20
5788,20
5789,13
5790,1
5791,3
5792,20
5793,1
5794,2
